pair,row_value,column_value,count,row_total,column_total,total
field_of_study_en__works_in_industry_en,pharmacy,insurance,2,100,100,5000
field_of_study_en__works_in_industry_en,pharmacy,investment,2,100,100,5000
field_of_study_en__works_in_industry_en,pharmacy,law,2,100,100,5000
field_of_study_en__works_in_industry_en,pharmacy,logistics,2,100,100,5000
field_of_study_en__works_in_industry_en,pharmacy,maritime,2,100,100,5000
field_of_study_en__works_in_industry_en,pharmacy,media,2,100,100,5000
field_of_study_en__works_in_industry_en,pharmacy,pharmaceuticals,2,100,100,5000
field_of_study_en__works_in_industry_en,pharmacy,property,2,100,100,5000
field_of_study_en__works_in_industry_en,pharmacy,railways,2,100,100,5000
field_of_study_en__works_in_industry_en,pharmacy,recreation,2,100,100,5000
field_of_study_en__works_in_industry_en,pharmacy,research,2,100,100,5000
field_of_study_en__works_in_industry_en,pharmacy,retail,2,100,100,5000
field_of_study_en__works_in_industry_en,pharmacy,security,2,100,100,5000
field_of_study_en__works_in_industry_en,pharmacy,software,2,100,100,5000
field_of_study_en__works_in_industry_en,pharmacy,space,2,100,100,5000
field_of_study_en__works_in_industry_en,pharmacy,textiles,2,100,100,5000
field_of_study_en__works_in_industry_en,pharmacy,timber,2,100,100,5000
field_of_study_en__works_in_industry_en,pharmacy,tourism,2,100,100,5000
field_of_study_en__works_in_industry_en,pharmacy,trade,2,100,100,5000
field_of_study_en__works_in_industry_en,pharmacy,waste,3,100,100,5000
field_of_study_en__works_in_industry_en,pharmacy,welfare,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,academia,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,accounting,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,advertising,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,airlines,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,architecture,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,arts,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,automotive,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,banking,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,biotech,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,books,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,catering,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,chemicals,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,communications,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,construction,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,consulting,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,electrical,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,energy,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,engineering,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,entertainment,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,extraction,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,fabrication,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,farming,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,fashion,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,gaming,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,government,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,groceries,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,healthcare,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,hotels,1,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,infrastructure,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,insurance,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,investment,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,law,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,logistics,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,maritime,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,media,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,pharmaceuticals,3,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,property,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,railways,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,recreation,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,research,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,retail,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,security,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,software,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,space,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,textiles,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,timber,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,tourism,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,trade,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,waste,2,100,100,5000
field_of_study_en__works_in_industry_en,philosophy,welfare,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,academia,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,accounting,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,advertising,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,airlines,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,architecture,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,arts,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,automotive,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,banking,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,biotech,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,books,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,catering,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,chemicals,3,100,100,5000
field_of_study_en__works_in_industry_en,physics,communications,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,construction,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,consulting,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,electrical,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,energy,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,engineering,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,entertainment,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,extraction,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,fabrication,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,farming,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,fashion,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,gaming,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,government,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,groceries,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,healthcare,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,hotels,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,infrastructure,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,insurance,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,investment,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,law,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,logistics,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,maritime,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,media,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,pharmaceuticals,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,property,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,railways,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,recreation,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,research,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,retail,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,security,1,100,100,5000
field_of_study_en__works_in_industry_en,physics,software,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,space,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,textiles,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,timber,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,tourism,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,trade,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,waste,2,100,100,5000
field_of_study_en__works_in_industry_en,physics,welfare,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,academia,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,accounting,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,advertising,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,airlines,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,architecture,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,arts,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,automotive,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,banking,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,biotech,1,100,100,5000
field_of_study_en__works_in_industry_en,politics,books,3,100,100,5000
field_of_study_en__works_in_industry_en,politics,catering,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,chemicals,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,communications,1,100,100,5000
field_of_study_en__works_in_industry_en,politics,construction,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,consulting,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,electrical,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,energy,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,engineering,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,entertainment,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,extraction,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,fabrication,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,farming,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,fashion,3,100,100,5000
field_of_study_en__works_in_industry_en,politics,gaming,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,government,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,groceries,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,healthcare,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,hotels,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,infrastructure,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,insurance,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,investment,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,law,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,logistics,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,maritime,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,media,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,pharmaceuticals,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,property,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,railways,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,recreation,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,research,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,retail,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,security,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,software,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,space,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,textiles,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,timber,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,tourism,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,trade,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,waste,2,100,100,5000
field_of_study_en__works_in_industry_en,politics,welfare,2,100,100,5000
field_of_study_en__works_in_industry_en,psychology,academia,2,100,100,5000
field_of_study_en__works_in_industry_en,psychology,accounting,2,100,100,5000
field_of_study_en__works_in_industry_en,psychology,advertising,2,100,100,5000
field_of_study_en__works_in_industry_en,psychology,airlines,2,100,100,5000
field_of_study_en__works_in_industry_en,psychology,architecture,2,100,100,5000
field_of_study_en__works_in_industry_en,psychology,arts,2,100,100,5000
field_of_study_en__works_in_industry_en,psychology,automotive,2,100,100,5000
field_of_study_en__works_in_industry_en,psychology,banking,2,100,100,5000
field_of_study_en__works_in_industry_en,psychology,biotech,3,100,100,5000
field_of_study_en__works_in_industry_en,psychology,books,2,100,100,5000
field_of_study_en__works_in_industry_en,psychology,catering,2,100,100,5000
field_of_study_en__works_in_industry_en,psychology,chemicals,2,100,100,5000
field_of_study_en__works_in_industry_en,psychology,communications,3,100,100,5000
field_of_study_en__works_in_industry_en,psychology,construction,2,100,100,5000
field_of_study_en__works_in_industry_en,psychology,consulting,2,100,100,5000
field_of_study_en__works_in_industry_en,psychology,electrical,2,100,100,5000
field_of_study_en__works_in_industry_en,psychology,energy,2,100,100,5000
field_of_study_en__works_in_industry_en,psychology,engineering,2,100,100,5000
field_of_study_en__works_in_industry_en,psychology,entertainment,2,100,100,5000
